               X               Y            VELX            VELY            PRES            TEMP            PS 1            PS 2  4.00002500E+02
  0.00000000E+00  8.10000000E-03  1.08696177E+00 -1.74036980E-09 -8.11276111E-08  0.00000000E+00  1.38739270E-03  3.07463957E-01
  0.00000000E+00  8.20000000E-03  1.08696191E+00 -1.76131904E-09 -8.11349812E-08  0.00000000E+00  1.38740439E-03  3.07466509E-01
  0.00000000E+00  8.30000000E-03  1.08696204E+00 -1.78225547E-09 -8.11423560E-08  0.00000000E+00  1.38741622E-03  3.07469090E-01
  0.00000000E+00  8.40000000E-03  1.08696216E+00 -1.80317909E-09 -8.11497356E-08  0.00000000E+00  1.38742820E-03  3.07471700E-01
  0.00000000E+00  8.50000000E-03  1.08696228E+00 -1.82408991E-09 -8.11571201E-08  0.00000000E+00  1.38744032E-03  3.07474339E-01
  0.00000000E+00  8.60000000E-03  1.08696240E+00 -1.84498794E-09 -8.11645093E-08  0.00000000E+00  1.38745258E-03  3.07477006E-01
  0.00000000E+00  8.70000000E-03  1.08696251E+00 -1.86587319E-09 -8.11719034E-08  0.00000000E+00  1.38746498E-03  3.07479701E-01
  0.00000000E+00  8.80000000E-03  1.08696262E+00 -1.88674567E-09 -8.11793023E-08  0.00000000E+00  1.38747753E-03  3.07482426E-01
  0.00000000E+00  8.90000000E-03  1.08696272E+00 -1.90760538E-09 -8.11867061E-08  0.00000000E+00  1.38749022E-03  3.07485178E-01
  0.00000000E+00  9.00000000E-03  1.08696282E+00 -1.92845234E-09 -8.11941148E-08  0.00000000E+00  1.38750306E-03  3.07487960E-01
  0.00000000E+00  9.10000000E-03  1.08696292E+00 -1.94928656E-09 -8.12015285E-08  0.00000000E+00  1.38751604E-03  3.07490770E-01
  0.00000000E+00  9.20000000E-03  1.08696302E+00 -1.97010804E-09 -8.12089470E-08  0.00000000E+00  1.38752916E-03  3.07493609E-01
  0.00000000E+00  9.30000000E-03  1.08696311E+00 -1.99091679E-09 -8.12163705E-08  0.00000000E+00  1.38754242E-03  3.07496477E-01
  0.00000000E+00  9.40000000E-03  1.08696319E+00 -2.01171282E-09 -8.12237990E-08  0.00000000E+00  1.38755583E-03  3.07499373E-01
  0.00000000E+00  9.50000000E-03  1.08696327E+00 -2.03249614E-09 -8.12312325E-08  0.00000000E+00  1.38756938E-03  3.07502298E-01
  0.00000000E+00  9.60000000E-03  1.08696335E+00 -2.05326676E-09 -8.12386710E-08  0.00000000E+00  1.38758308E-03  3.07505252E-01
  0.00000000E+00  9.70000000E-03  1.08696342E+00 -2.07402469E-09 -8.12461146E-08  0.00000000E+00  1.38759691E-03  3.07508234E-01
  0.00000000E+00  9.80000000E-03  1.08696350E+00 -2.09476993E-09 -8.12535632E-08  0.00000000E+00  1.38761089E-03  3.07511245E-01
  0.00000000E+00  9.90000000E-03  1.08696356E+00 -2.11550249E-09 -8.12610168E-08  0.00000000E+00  1.38762502E-03  3.07514285E-01
  0.00000000E+00  1.00000000E-02  1.08696362E+00 -2.13622238E-09 -8.12684756E-08  0.00000000E+00  1.38763928E-03  3.07517353E-01
  0.00000000E+00  1.01000000E-02  1.08696368E+00 -2.15692961E-09 -8.12759395E-08  0.00000000E+00  1.38765369E-03  3.07520451E-01
  0.00000000E+00  1.02000000E-02  1.08696374E+00 -2.17762419E-09 -8.12834085E-08  0.00000000E+00  1.38766825E-03  3.07523577E-01
  0.00000000E+00  1.03000000E-02  1.08696379E+00 -2.19830612E-09 -8.12908827E-08  0.00000000E+00  1.38768295E-03  3.07526731E-01
  0.00000000E+00  1.04000000E-02  1.08696384E+00 -2.21897542E-09 -8.12983620E-08  0.00000000E+00  1.38769779E-03  3.07529915E-01
  0.00000000E+00  1.05000000E-02  1.08696388E+00 -2.23963209E-09 -8.13058465E-08  0.00000000E+00  1.38771277E-03  3.07533127E-01
  0.00000000E+00  1.06000000E-02  1.08696392E+00 -2.26027614E-09 -8.13133362E-08  0.00000000E+00  1.38772790E-03  3.07536368E-01
  0.00000000E+00  1.07000000E-02  1.08696395E+00 -2.28090758E-09 -8.13208312E-08  0.00000000E+00  1.38774317E-03  3.07539638E-01
  0.00000000E+00  1.08000000E-02  1.08696399E+00 -2.30152641E-09 -8.13283314E-08  0.00000000E+00  1.38775858E-03  3.07542936E-01
  0.00000000E+00  1.09000000E-02  1.08696401E+00 -2.32213265E-09 -8.13358369E-08  0.00000000E+00  1.38777414E-03  3.07546263E-01
  0.00000000E+00  1.10000000E-02  1.08696404E+00 -2.34272630E-09 -8.13433476E-08  0.00000000E+00  1.38778984E-03  3.07549619E-01
  0.00000000E+00  1.11000000E-02  1.08696406E+00 -2.36330737E-09 -8.13508637E-08  0.00000000E+00  1.38780568E-03  3.07553004E-01
  0.00000000E+00  1.12000000E-02  1.08696407E+00 -2.38387587E-09 -8.13583851E-08  0.00000000E+00  1.38782167E-03  3.07556418E-01
  0.00000000E+00  1.13000000E-02  1.08696409E+00 -2.40443180E-09 -8.13659118E-08  0.00000000E+00  1.38783780E-03  3.07559860E-01
  0.00000000E+00  1.14000000E-02  1.08696409E+00 -2.42497517E-09 -8.13734438E-08  0.00000000E+00  1.38785407E-03  3.07563332E-01
  0.00000000E+00  1.15000000E-02  1.08696410E+00 -2.44550600E-09 -8.13809813E-08  0.00000000E+00  1.38787049E-03  3.07566832E-01
  0.00000000E+00  1.16000000E-02  1.08696410E+00 -2.46602428E-09 -8.13885241E-08  0.00000000E+00  1.38788705E-03  3.07570360E-01
  0.00000000E+00  1.17000000E-02  1.08696410E+00 -2.48653003E-09 -8.13960724E-08  0.00000000E+00  1.38790375E-03  3.07573918E-01
