               X               Y            VELX            VELY            PRES            TEMP            PS 1            PS 2  1.50000000E+01
  5.00000000E-01  1.95944000E+00 -3.94335237E-01 -4.66932820E-02  4.89191958E-01  0.00000000E+00  1.03874097E-01  2.45132559E-02
  5.00000000E-01  1.95967500E+00 -3.96587656E-01 -4.71303513E-02  4.89130668E-01  0.00000000E+00  1.04398226E-01  2.45781083E-02
  5.00000000E-01  1.95991000E+00 -3.98844204E-01 -4.75682998E-02  4.89108864E-01  0.00000000E+00  1.04918235E-01  2.46411065E-02
  5.00000000E-01  1.96014500E+00 -4.01104665E-01 -4.80049122E-02  4.89111866E-01  0.00000000E+00  1.05434149E-01  2.47022944E-02
  5.00000000E-01  1.96038000E+00 -4.03368759E-01 -4.84387940E-02  4.89089774E-01  0.00000000E+00  1.05945983E-01  2.47617176E-02
  5.00000000E-01  1.96061500E+00 -4.05636856E-01 -4.88715681E-02  4.89067287E-01  0.00000000E+00  1.06453768E-01  2.48194180E-02
  5.00000000E-01  1.96085000E+00 -4.07909028E-01 -4.93032026E-02  4.89044351E-01  0.00000000E+00  1.06957527E-01  2.48754373E-02
  5.00000000E-01  1.96108500E+00 -4.10185345E-01 -4.97336722E-02  4.89020942E-01  0.00000000E+00  1.07457285E-01  2.49298167E-02
  5.00000000E-01  1.96132000E+00 -4.12465876E-01 -5.01629568E-02  4.88997054E-01  0.00000000E+00  1.07953062E-01  2.49825966E-02
  5.00000000E-01  1.96155500E+00 -4.14750690E-01 -5.05910408E-02  4.88972701E-01  0.00000000E+00  1.08444878E-01  2.50338167E-02
  5.00000000E-01  1.96179000E+00 -4.17039851E-01 -5.10179119E-02  4.88947910E-01  0.00000000E+00  1.08932752E-01  2.50835163E-02
  5.00000000E-01  1.96202500E+00 -4.19333424E-01 -5.14435605E-02  4.88922715E-01  0.00000000E+00  1.09416702E-01  2.51317337E-02
  5.00000000E-01  1.96226000E+00 -4.21631471E-01 -5.18679792E-02  4.88897158E-01  0.00000000E+00  1.09896745E-01  2.51785067E-02
  5.00000000E-01  1.96249500E+00 -4.23934052E-01 -5.22911619E-02  4.88871285E-01  0.00000000E+00  1.10372895E-01  2.52238726E-02
  5.00000000E-01  1.96273000E+00 -4.26241222E-01 -5.27131037E-02  4.88845142E-01  0.00000000E+00  1.10845168E-01  2.52678679E-02
  5.00000000E-01  1.96296500E+00 -4.28553038E-01 -5.31338003E-02  4.88818777E-01  0.00000000E+00  1.11313576E-01  2.53105285E-02
  5.00000000E-01  1.96320000E+00 -4.30869552E-01 -5.35532476E-02  4.88792234E-01  0.00000000E+00  1.11778132E-01  2.53518898E-02
  5.00000000E-01  1.96343500E+00 -4.33190813E-01 -5.39714420E-02  4.88765556E-01  0.00000000E+00  1.12238847E-01  2.53919865E-02
  5.00000000E-01  1.96367000E+00 -4.35516870E-01 -5.43883795E-02  4.88738784E-01  0.00000000E+00  1.12695731E-01  2.54308528E-02
  5.00000000E-01  1.96390500E+00 -4.37847767E-01 -5.48040561E-02  4.88711952E-01  0.00000000E+00  1.13148795E-01  2.54685222E-02
  5.00000000E-01  1.96414000E+00 -4.40183548E-01 -5.52184675E-02  4.88685095E-01  0.00000000E+00  1.13598047E-01  2.55050278E-02
  5.00000000E-01  1.96437500E+00 -4.42524255E-01 -5.56316093E-02  4.88658242E-01  0.00000000E+00  1.14043495E-01  2.55404020E-02
  5.00000000E-01  1.96461000E+00 -4.44869925E-01 -5.60434765E-02  4.88631418E-01  0.00000000E+00  1.14485145E-01  2.55746769E-02
  5.00000000E-01  1.96484500E+00 -4.47220597E-01 -5.64540639E-02  4.88604647E-01  0.00000000E+00  1.14923005E-01  2.56078836E-02
  5.00000000E-01  1.96508000E+00 -4.49576306E-01 -5.68633661E-02  4.88577949E-01  0.00000000E+00  1.15357080E-01  2.56400532E-02
  5.00000000E-01  1.96531500E+00 -4.51937084E-01 -5.72713773E-02  4.88551344E-01  0.00000000E+00  1.15787375E-01  2.56712159E-02
  5.00000000E-01  1.96555000E+00 -4.54302964E-01 -5.76780914E-02  4.88524848E-01  0.00000000E+00  1.16213894E-01  2.57014017E-02
  5.00000000E-01  1.96578500E+00 -4.56673975E-01 -5.80835025E-02  4.88498477E-01  0.00000000E+00  1.16636641E-01  2.57306397E-02
  5.00000000E-01  1.96602000E+00 -4.59050145E-01 -5.84876042E-02  4.88472248E-01  0.00000000E+00  1.17055619E-01  2.57589590E-02
  5.00000000E-01  1.96625500E+00 -4.61431500E-01 -5.88903901E-02  4.88446175E-01  0.00000000E+00  1.17470829E-01  2.57863877E-02
  5.00000000E-01  1.96649000E+00 -4.63818066E-01 -5.92918540E-02  4.88420274E-01  0.00000000E+00  1.17882275E-01  2.58129539E-02
  5.00000000E-01  1.96672500E+00 -4.66209864E-01 -5.96919894E-02  4.88394561E-01  0.00000000E+00  1.18289958E-01  2.58386850E-02
  5.00000000E-01  1.96696000E+00 -4.68606916E-01 -6.00907898E-02  4.88369053E-01  0.00000000E+00  1.18693878E-01  2.58636079E-02
  5.00000000E-01  1.96719500E+00 -4.71009243E-01 -6.04882491E-02  4.88343765E-01  0.00000000E+00  1.19094035E-01  2.58877491E-02
