               X               Y            VELX            VELY            PRES            TEMP            PS 1            PS 2  1.01000000E+02
  5.00000000E-01  1.95380000E+00 -9.56970262E-01 -1.17726681E-02  5.80491711E-01  0.00000000E+00  1.69547847E-02  1.63061349E-02
  5.00000000E-01  1.95403500E+00 -9.61127880E-01 -1.18553030E-02  5.80483440E-01  0.00000000E+00  1.68202060E-02  1.63020696E-02
  5.00000000E-01  1.95427000E+00 -9.65301455E-01 -1.19353944E-02  5.80474518E-01  0.00000000E+00  1.66769921E-02  1.63005521E-02
  5.00000000E-01  1.95450500E+00 -9.69490628E-01 -1.20129329E-02  5.80464951E-01  0.00000000E+00  1.65251028E-02  1.63017572E-02
  5.00000000E-01  1.95474000E+00 -9.73695014E-01 -1.20879037E-02  5.80454807E-01  0.00000000E+00  1.63645031E-02  1.63058670E-02
  5.00000000E-01  1.95497500E+00 -9.77914205E-01 -1.21602882E-02  5.80444208E-01  0.00000000E+00  1.61951641E-02  1.63130713E-02
  5.00000000E-01  1.95521000E+00 -9.82147764E-01 -1.22300648E-02  5.80433315E-01  0.00000000E+00  1.60170629E-02  1.63235691E-02
  5.00000000E-01  1.95544500E+00 -9.86395227E-01 -1.22972108E-02  5.80422313E-01  0.00000000E+00  1.58301835E-02  1.63375697E-02
  5.00000000E-01  1.95568000E+00 -9.90656101E-01 -1.23617038E-02  5.80411401E-01  0.00000000E+00  1.56345173E-02  1.63552935E-02
  5.00000000E-01  1.95591500E+00 -9.94929861E-01 -1.24235235E-02  5.80400767E-01  0.00000000E+00  1.54300635E-02  1.63769738E-02
  5.00000000E-01  1.95615000E+00 -9.99215949E-01 -1.24826531E-02  5.80390578E-01  0.00000000E+00  1.52168299E-02  1.64028574E-02
  5.00000000E-01  1.95638500E+00 -1.00351378E+00 -1.25390812E-02  5.80380965E-01  0.00000000E+00  1.49948336E-02  1.64332059E-02
  5.00000000E-01  1.95662000E+00 -1.00782271E+00 -1.25928029E-02  5.80372006E-01  0.00000000E+00  1.47641017E-02  1.64682971E-02
  5.00000000E-01  1.95685500E+00 -1.01214210E+00 -1.26438210E-02  5.80363720E-01  0.00000000E+00  1.45246722E-02  1.65084262E-02
  5.00000000E-01  1.95709000E+00 -1.01647124E+00 -1.26921463E-02  5.80356060E-01  0.00000000E+00  1.42765945E-02  1.65539067E-02
  5.00000000E-01  1.95732500E+00 -1.02080940E+00 -1.27377982E-02  5.80348907E-01  0.00000000E+00  1.40199307E-02  1.66050719E-02
  5.00000000E-01  1.95756000E+00 -1.02515580E+00 -1.27808040E-02  5.80342078E-01  0.00000000E+00  1.37547563E-02  1.66622761E-02
  5.00000000E-01  1.95779500E+00 -1.02950965E+00 -1.28211979E-02  5.80335333E-01  0.00000000E+00  1.34811610E-02  1.67258956E-02
  5.00000000E-01  1.95803000E+00 -1.03387010E+00 -1.28590197E-02  5.80328391E-01  0.00000000E+00  1.31992499E-02  1.67963302E-02
  5.00000000E-01  1.95826500E+00 -1.03823628E+00 -1.28943115E-02  5.80320953E-01  0.00000000E+00  1.29091445E-02  1.68740042E-02
  5.00000000E-01  1.95850000E+00 -1.04260729E+00 -1.29271149E-02  5.80312735E-01  0.00000000E+00  1.26109838E-02  1.69593679E-02
