               X               Y            VELX            VELY            PRES            TEMP            PS 1            PS 2  2.12500000E+03
  2.50000000E+00 -5.35000000E-01 -2.94534684E-02  6.08245549E-03 -1.21718933E-01  9.99999975E-05  1.54737124E-02  5.94669469E-01
  2.50000000E+00 -5.32000000E-01 -2.79405332E-02  6.01477515E-03 -1.21723454E-01  9.99999975E-05  1.55219332E-02  5.92796125E-01
  2.50000000E+00 -5.29000000E-01 -2.64197272E-02  5.94507005E-03 -1.21727924E-01  9.99999975E-05  1.55700829E-02  5.90890237E-01
  2.50000000E+00 -5.26000000E-01 -2.48909389E-02  5.87332217E-03 -1.21732338E-01  9.99999975E-05  1.56181713E-02  5.88951773E-01
  2.50000000E+00 -5.23000000E-01 -2.33540539E-02  5.79951331E-03 -1.21736695E-01  9.99999975E-05  1.56662083E-02  5.86980697E-01
  2.50000000E+00 -5.20000000E-01 -2.18089552E-02  5.72362511E-03 -1.21740992E-01  9.99999975E-05  1.57142036E-02  5.84976973E-01
  2.50000000E+00 -5.17000000E-01 -2.02555224E-02  5.64563902E-03 -1.21745224E-01  9.99999975E-05  1.57621674E-02  5.82940568E-01
  2.50000000E+00 -5.14000000E-01 -1.86936326E-02  5.56553632E-03 -1.21749390E-01  9.99999975E-05  1.58101101E-02  5.80871444E-01
  2.50000000E+00 -5.11000000E-01 -1.71231593E-02  5.48329814E-03 -1.21753485E-01  9.99999975E-05  1.58580419E-02  5.78769569E-01
  2.50000000E+00 -5.08000000E-01 -1.55439733E-02  5.39890540E-03 -1.21757508E-01  9.99999975E-05  1.59059736E-02  5.76634907E-01
